waterbody,date,dateNUTR,year,town,latitude,longitude,state,data_source,mult_survey,off_season,surfacearea_ha,surfaceaarea_sqm,perimeter_m,shoreline_development,depth_max_m,depth_avg_m,forested_shoreline_prop,inflow,outflow,FP_presence,FPcover_avg,FPcover_low_est,FPcover_max,FPcover_min,azolla,eichhornia_crassipes,lemna_minor,lemna_trisulca,lemna_valdiviana,riccia,spirodela_polyrhiza,wolffia,wolffia_borealis ,wolffia_brasiliensis ,allplant_species_richness,FP_species_richness,nonFP_species_richness,regime,azolla_cover_prop,lminor_cover_prop,lvaldiviana_cover_prop,ltrisulca_cover_prop,riccia_cover_prop,spolyrhiza_cover_prop,wolffia_cover_prop,wbrasiliensis_cover_prop,wborealis_cover_prop,TOTP_n,TOTP_avg,TOTP_SE,PO4_n,PO4_avg,PO4_SE,TOTN_n,TOTN_avg,TOTN_SE,NO3_n,NO3_avg,NO3_SE,NH4_n,NH4_avg,NH4_SE,totNtotP_n,totNtotP_avg,totNtotP_SE,PH_n,PH_avg,PH_SE,COND_n,COND_avg,COND_SE,DO_n,DO_avg,DO_SE,TEMP_n,TEMP_avg,TEMP_SE,ALK_n,ALK_avg,ALK_SE,secchi_n,secchi_avg,secchi_SE,notes,alisma,alisma_subcordatum,brasenia,cabomba,callitriche,callitriche_verna,callitriche_hetero,callitriche_stag,cardamine,ceratophyllum_dem,ceratophyllum_echin,charphyte,decodon,egeria,elatine,elatine_ameri,elatine_minima,elatine_triandra,eleocharis,eleocharis_acic,eleocharis_ellip,ellocharis_parv,elodea_canad,elodea_nutt,eriocaulon_aqua,fil_algae,glossostigma,gratiola,hydrilla,isoetes,isoetes_acad,isoetes_eaton,isoetes_echino,isoetes_engel,isoetes_lacus,isoetes_tuck,juncus,juncus_pelo,lobelia,ludwigia,ludwigia_dub,ludwigia_lac,ludwigia_pal,marsilea,megalodonta,myosotis,myriophyllum,myriophyllum_alt,myriophyllum_aqua,myriophyllum_hetero,myriophyllum_hetero_lax,myriophyllum_hum,myriophyllum_ten,myriophyllum_sibi,myriophyllum_spic,najas_flex,najas_grac,najas_guad,najas_minor,nasturtium,nelumbo,nuphar,nymphaea_odor,nymphaea_odor_odor,nymphaea_odor_tuber,nymphoides,nymphoides_cordata,nymphoides_pelt,peltandra,phragmites,polygonum,polygonum_amphi,polygonum_hydro,pontederia,potamogeton,potamogeton_ampli,potamogeton_berch,potamogeton_biculp,potamogeton_conferv,potamogeton_crispus,potamogeton_epi,potamogeton_foli,potamogeton_frie,potamogeton_grami,potamogeton_ilino,potamogeton_ilino_hybrid,potamogeton_natans,potamogeton_nodos,potamogeton_oakes,potamogeton_palus,potamogeton_perfo,potamogeton_pulch,potamogeton_pusil,potamogeton_prael,potamogeton_rich,potamogeton_robb,potamogeton_spir,potamogeton_vase,potamogeton_zost,proserpinaca,ranunculus,sagittaria,sagittaria_gram,sagittaria_lati,schoenoplectus,sparganium,sparganium_ameri,stuckenia,trapa,typha,typha_latif,sedge,utricularia,utricularia_gemi,utricularia_gibb,utricularia_inter,utricularia_macro,utricularia_mini,utricularia_mino,utricularia_purp,utricularia_radi,utricularia_subu,utricularia_vulg,vallisneria,zannichellia,zosterella
Doaneville Pond,7/7/2011,7/7/2011,2011,Griswold,41.5639,71.8731,CT,CAES,N,N,27.68,273480.61,2890.44,1.559,2,,0.9293,,,Y,0.0002,0.0002,0.0002,0.0002,0,0,1,0,0,0,1,1,0,0,21,3,18,SAV,0,0.00005,0,0,0,0.00008,0.00006,0,0,2,0.0515,0.0015,,,,,,,,,,,,,,,,2,6.05,0.05,2,58.1,3.4,1,6,,1,25.3,,2,6.7,0,1,1,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dodge Pond,7/9/2004,7/9/2004,2004,East Lyme,41.3294,72.1971,CT,CAES,N,N,12.1,121001.007,1420.49,1.17,15.55,7.32,,,,no data,,,,,,,,,,,,,,,15,,15,nod dataSAV?,,,,,,,,,,2,0.013,0.001,,,,,,,,,,,,,,,,2,6.75,0.35,2,78.1,1.1,1,8.79,,1,26.5,,2,11.25,3.75,1,2.2,,no data on floating plants ,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Dog Pond,8/5/2005,8/5/2005,2005,Goshen,41.8135,73.2388,CT,CAES,N,N,26.63,266283.152,2255.03,1.238,3.353,1.524,,,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,SAV,0,0,0,0,0,0,0,0,0,2,0.043,0.037,,,,,,,,,,,,,,,,2,6.9,0.5,2,145,8,,,,,,,2,49.88,3.375,1,2.5,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dooley Pond,6/18/2004,6/18/2004,2004,Middletown,41.5133,72.6689,CT,CAES,N,N,7.49,74866.844,1900.12,1.662,5.03,2.19,,,,no data,,,,,,,,,,,,,,,5,,5,no data,,,,,,,,,,2,0.0695,0.0255,,,,,,,,,,,,,,,,2,7.2,0.8,2,152.5,11.5,1,9.2,,1,26,,2,40.5,4.5,1,1.7,,no data on floating plants ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dunlop Pond (Unnamed Lake with Dam #3036),9/1/2005,9/1/2005,2005,Darien,41.0792,73.4607,CT,CAES,N,N,2.99,30079.171,882.2,1.435,4,,1,,,Y,0.1859,0.2478,0.2478,0.1239,0,0,1,0,0,0,0,0,0,1,6,2,4,SAV,0,0.06185,0,0,0,0,0,0.06205,0,2,0.0975,0.0095,,,,,,,,,,,,,,,,2,6.6,0.2,2,487.5,112.5,1,5.5,,1,27.5,,2,73.5,16.5,1,1.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Eagleville Lake ,9/25/2012,9/25/2012,2012,Coventry,41.7861,72.282,CT,CAES,N,N,32.21,322129.771,5255.15,2.992,2.5,1,,,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,SAV,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,2,6.35,0.05,2,137.5,14.5,1,8.9,,1,16.9,,1,13.13,,1,2.1,,,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Echo Lake,9/7/2005,9/7/2005,2005,Watertown,41.6014,73.0978,CT,CAES,N,N,4.33,43197.645,1035.57,1.406,2,,0.8892,,,Y,0.008,0.008,0.008,0.008,0,0,1,0,0,0,0,0,0,0,6,1,5,SAV,0,0.00804,0,0,0,0,0,0,0,2,0.048,0.005,,,,,,,,,,,,,,,,2,6.45,0.05,2,193.5,1.5,1,6.3,,1,24.1,,2,26.25,0.75,1,1.2,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elise Lake,7/12/2011,7/12/2011,2011,Middlebury,41.5232,73.141,CT,CAES,N,N,6.27,59836.16,1342.17,1.548,2,,0.9352,,,Y,0.0017,0.0017,0.0017,0.0017,0,0,1,0,0,0,1,0,0,0,15,2,13,SAV,0,0.00085,0,0,0,0.00089,0,0,0,2,0.055,0.021,,,,,,,,,,,,,,,,2,6.75,0.55,2,173,1,1,10.3,,1,29.2,,2,18.8,3,1,1.2,,,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fall Mountain Lake,9/15/2009,9/15/2009,2009,Terryville,41.6486,72.9893,CT,CAES,N,N,12.14,121405.693,1892.33,1.596,1.7,,,,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,SAV,0,0,0,0,0,0,0,0,0,2,0.012,0.001,,,,,,,,,,,,,,,,2,6.65,0.05,2,183,5,1,9,,1,22.2,,2,24.05,2.25,1,1.7,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Farm Brook Reservoir,6/26/2012,6/26/2012,2012,Hamden,41.3962,72.9427,CT,CAES,N,N,6.07,64643.65,1075.74,1.194,2,,0.6716,,,Y,0.0016,0.0016,0.0016,0.0016,0,0,1,0,0,0,0,0,0,0,8,1,7,SAV,0,0.00159,0,0,0,0,0,0,0,2,0.1647,0.0762,,,,,,,,,,,,,,,,2,7.55,0.55,2,51,2,1,13,,1,23.3,,2,13.5,0.75,1,0.3,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fence Rock Lake,9/17/2009,9/17/2009,2009,Guilford,41.3192,72.6727,CT,CAES,Y,N,6.84,68391.873,1328.78,1.412,5,5,,,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,SAV,0,0,0,0,0,0,0,0,0,2,0.0095,0.0055,,,,,,,,,,,,,,,,2,6.2,0,2,67.55,11.65,1,8.9,,1,21.1,,2,28.5,10.5,1,2,,,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fence Rock Lake,7/26/2010,7/26/2010,2010,Guilford,41.3192,72.6727,CT,CAES,Y,N,6.84,68391.873,1328.78,1.412,5,5,,,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,SAV,0,0,0,0,0,0,0,0,0,2,0.0051,0.0025,,,,,,,,,,,,,,,,2,6.85,0.05,2,58.55,0.05,1,7.4,,1,30.9,,2,6,0.7,1,2.5,,,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fence Rock Lake,8/24/2011,8/24/2011,2011,Guilford,41.3192,72.6727,CT,CAES,Y,N,6.84,68391.873,1328.78,1.412,5,5,,,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,SAV,0,0,0,0,0,0,0,0,0,2,0.0165,0.0085,,,,,,,,,,,,,,,,2,5.6,0,2,95.7,15.3,1,8.6,,1,25.9,,2,10.85,5.65,1,2,,,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fence Rock Lake,8/21/2012,8/21/2012,2012,Guilford,41.3192,72.6727,CT,CAES,Y,N,6.84,68391.873,1328.78,1.412,5,5,,,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,SAV,0,0,0,0,0,0,0,0,0,2,0.0791,0.0706,,,,,,,,,,,,,,,,2,6.45,0.25,2,75.5,12.5,1,7.9,,1,26,,2,14.25,6,1,2.3,,,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fence Rock Lake,6/26/2013,6/26/2013,2013,Guilford,41.3192,72.6727,CT,CAES,Y,N,6.84,68391.873,1328.78,1.412,5,5,,,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,SAV,0,0,0,0,0,0,0,0,0,2,0.0372,0.0225,,,,,,,,,,,,,,,,2,6.3,0.2,2,78,12,1,7.9,,1,26.8,,2,12.375,4.875,1,2.6,,,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fence Rock Lake,combined,8/21/2012,comb,Guilford,41.3192,72.6727,CT,CAES,Y,N,6.84,68391.873,1328.78,1.412,5,5,,,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,SAV,0,0,0,0,0,0,0,0,0,4,0.0295,0.0152,,,,,,,,,,,,,,,,5,6.28,0.2268,5,75.06,6.9094,5,8.14,0.3012,5,26.14,1.7423,5,14.395,4.2286,5,2.28,0.1387,,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Forest Lake,9/13/2007,9/13/2007,2007,Bridgeport,41.22,73.2066,CT,CAES,N,N,26.71,267092.524,3992.2,2.158,6,,,,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,SAV,0,0,0,0,0,0,0,0,0,2,0.016,0.007,,,,,,,,,,,,,,,,2,6.6,0.1,2,143,9,1,4.9,,1,24,,2,17.25,6.75,1,1.8,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gables Pond,8/3/2009,8/3/2009,2009,Farmington,41.7418,72.8414,CT,CAES,N,N,5.58,55846.619,1354.49,1.622,3,,,,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,SAV,0,0,0,0,0,0,0,0,0,2,0.014,0.001,,,,,,,,,,,,,,,,2,7.1,0.7,2,183,8,1,7.9,,1,26.5,,2,45.05,2.25,1,2.6,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gardner Lake,7/24/2006,7/24/2006,2006,"Bozrah, Montville, Salem",41.5087,72.2228,CT,CAES,N,N,214.08,2140787.046,8443.45,1.636,11.887,4.267,,,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,SAV,0,0,0,0,0,0,0,0,0,2,0.011,0.004,,,,,,,,,,,,,,,,2,6.1,0.1,2,78.95,3.75,1,8,,1,27.4,,2,9.75,2.25,1,2,,,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gibbs Pond,6/22/2011,6/22/2011,2011,Smithtown,40.8448,73.1392,NY,MJM,Y,N,1.61,16102.388,478.9,1.065,2.5,,0.8282,,,Y,0.01,0.01,0.01,0.01,0,0,1,0,0,0,0,0,0,0,2,1,1,lily,0,0.01,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,293,,,,,1,26.8,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gibbs Pond,7/26/2011,7/26/2011,2011,Smithtown,40.8448,73.1392,NY,MJM,Y,N,1.61,16102.388,478.9,1.065,2.5,,0.8282,,,Y,0.01,0.01,0.01,0.01,0,0,1,0,0,0,0,0,0,0,2,1,1,lily,0,0.01,0,0,0,0,0,0,0,,,,4,0.025595721,0.007361201,,,,4,0.092138765,0.021326761,4,0.150446542,0.004614468,,,,4,6.875,0.087702147,4,356.75,6.420994212,4,2.775,0.319830684,4,25.65,0.095742711,,,,1,0.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gibbs Pond,8/11/2011,8/11/2011,2011,Smithtown,40.8448,73.1392,NY,MJM,Y,N,1.61,16102.388,478.9,1.065,2.5,,0.8282,,,Y,0.01,0.01,0.01,0.01,0,0,1,0,0,0,0,0,0,0,2,1,1,lily,0,0.01,0,0,0,0,0,0,0,,,,4,0.020052707,0.00708446,,,,4,0.057035516,0.005038823,4,0.086504986,0.022611266,,,,4,7.4675,0.044976846,4,321.5,7.285830998,4,3.275,0.402854399,4,29.075,0.525,,,,1,0.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gibbs Pond,9/29/2011,9/29/2011,2011,Smithtown,40.8448,73.1392,NY,MJM,Y,N,1.61,16102.388,478.9,1.065,2.5,,0.8282,,,Y,0.01,0.01,0.01,0.01,0,0,1,0,0,0,0,0,0,0,2,1,1,lily,0,0.01,0,0,0,0,0,0,0,,,,4,0.058752584,0.008024212,,,,4,0.490948634,0.044593123,4,0.76611867,0.115970875,,,,4,6.62,0.088411915,4,261.5,13.6900207,4,7.6,0.735980072,4,22.975,0.131497782,,,,1,0.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gibbs Pond,2/27/2012,2/27/2012,2012,Smithtown,40.8448,73.1392,NY,MJM,Y,Y,1.61,16102.388,478.9,1.065,2.5,,0.8282,,,,,,,,,,,,,,,,,,,,,lily,,,,,,,,,,4,0.03698,0.00073,4,0.00696,0.00303,4,3.38275,0.7926,4,0.72392,0.11035,4,0.3124,0.02989,,91.4707,,4,7.7675,0.047849591,4,290.25,10.61739924,4,11.3,0.147196014,4,5.325,0.160078106,,,,,,,Late winter  no plants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gibbs Pond,7/18/2012,7/18/2012,2012,Smithtown,40.8448,73.1392,NY,MJM,Y,N,1.61,16102.388,478.9,1.065,2.5,,0.8282,,,Y,0.001,0.001,0.001,0.001,0,0,1,0,0,0,0,0,0,0,2,1,1,lily,0,0.01,0,0,0,0,0,0,0,,,,4,0.03772,0.0064,,,,4,0.12979,0.01296,4,0.03621,0.01202,,,,4,7.025,0.143614066,4,196.5,0.818535277,3,7.333333333,0.753510304,3,31.36666667,0.218581284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gibbs Pond,8/21/2013,8/21/2013,2013,Smithtown,40.8448,73.1392,NY,MJM,Y,N,1.61,16102.388,478.9,1.065,2.5,,0.8282,,,Y,0.0001,0.0001,0.0001,0.0001,0,0,1,0,0,0,0,0,0,0,2,1,1,lily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Used SAV richness from 2011,2012; no data on FP species % composition",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
