Location_ID,Location_Name,Location_Setting,Location_Description,Ecology_Facility_Site_ID,Is_Location_a_Well,Address,City,State,Zip_Code,County,Watershed_WRIA,Ecology_Region,US_Congressional_District,State_Legislative_District,NHD_Reach_Code,NHD_Reach_Measure,NHD_Edit_Date,Calculated_Latitude_Decimal_Degrees_NAD83HARN,Calculated_Longitude_Decimal_Degrees_NAD83HARN,Horizontal_Coordinates_Represent,Horizontal_Coordinate_Accuracy,Horizontal_Coordinate_Collection_Method,Paper_Map_Scale,Township_Number,Township_Direction,Range_Number,Range_Direction,Section_Number,Quarter_Section_Township_Range,Quarter_Quarter_Section_Township_Range,Elevation_of,Elevation,Elevation_Units,Elevation_Datum,Elevation_Accuracy,Elevation_Collecton_Method,Sediment_Elevation_Reference,Location_Suspect_or_Rejected_Flag,Location_Suspect_Code,Location_Suspect_Description,Location_ID_Alias,Associated_Study_ID,Record_Created_On
FWM_HIDPI1,HIDDEN LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Pierce,Puyallup-White,Southwest Regional Office,8,31,1.711E+13,,12/27/2004 19:51,47.21186963,-122.18628,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,20,N,5,E,21,NW,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_HORCO1,HORSESHOE LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Clark,Lewis,Southwest Regional Office,3,20,1.708E+13,,3/25/2008 11:42,45.89271767,-122.7433014,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,5,N,1,W,24,SE,NE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_HORKI1,HORSESHOE LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Kitsap,Kitsap,Northwest Regional Office,6,26,1.711E+13,,5/10/2007 0:50,47.40822,-122.6643413,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,22,N,1,E,10,SW,NE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_HORKL1,HORSETHIEF LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Klickitat,Klickitat,Central Regional Office,3,14,1.70701E+13,,9/11/2006 2:37,45.64535411,-121.1031031,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,2,N,14,E,19,NE,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_HORPE1,HORSESHOE LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Pend Oreille,Little Spokane,Eastern Regional Office,5,7,1.70103E+13,,6/17/2008 19:53,48.11149235,-117.4165613,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,30,N,43,E,7,SE,NE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_HORTH1,HORSESHOE LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Thurston,Nisqually,Southwest Regional Office,3,20,1.711E+13,,12/29/2004 15:33,46.83024321,-122.4701145,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,16,N,3,E,31,NE,SE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_HORYA1,HORN RAPIDS DIVERSION,"Lake, Pond, or Reservoir",Reservoir behind Horn Rapids Diversion Dam. Littoral zone for plant data.  See 'sample collection method' and 'field collection comment' for additional details,,N,,,WA,,Benton,Lower Yakima,Central Regional Office,4,8,1.703E+13,,,46.379817,-119.431014,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,10,N,27,E,4,SE,NE,,,,,,,,,,,,FW_MACROPHYTE,5/19/2014 14:49
FWM_HOWSN1,HOWARD LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Snohomish,Stillaguamish,Northwest Regional Office,2,10,1.711E+13,,5/1/2008 10:52,48.15703558,-122.3264743,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,31,N,4,E,20,SW,NE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_HUMSA1,HUMMEL LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,San Juan,San Juan,Northwest Regional Office,2,40,1.711E+13,,3/24/2006 12:57,48.51995778,-122.8902629,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,35,N,2,W,23,NE,NE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_HUTAD1,HUTCHINSON LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Adams,Lower Crab,Eastern Regional Office,4,9,1.702E+13,,6/19/2007 8:42,46.87755016,-119.2992174,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,16,N,28,E,15,NW,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_ICESK1,ICE HOUSE LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Skamania,Wind-White Salmon,Southwest Regional Office,3,14,1.70701E+13,,9/11/2006 1:58,45.66229024,-121.9064851,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,2,N,7,E,37,SE,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_ISAMA1,ISABELLA LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Mason,Kennedy-Goldsborough,Southwest Regional Office,6,35,1.711E+13,,5/10/2007 0:51,47.17133633,-123.1160812,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,19,N,3,W,6,NW,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_ISLKI1,ISLAND LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Kitsap,Kitsap,Northwest Regional Office,6,23,1.711E+13,,5/10/2007 0:48,47.68190195,-122.6602552,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,25,N,1,E,3,SE,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_ISLMA1,ISLAND LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Mason,Kennedy-Goldsborough,Southwest Regional Office,6,35,1.711E+13,,5/10/2007 0:50,47.24893047,-123.1147465,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,20,N,3,W,6,SW,,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_ISLPA1,ISLAND LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Pacific,Willapa,Southwest Regional Office,3,19,1.71001E+13,,1/26/2007 15:50,46.42717502,-124.0355245,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,11,N,11,W,21,NE,SE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_JACPI1,JACKSON LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Pierce,Kitsap,Southwest Regional Office,6,26,1.711E+13,,5/10/2007 0:51,47.28768366,-122.7740653,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,21,N,1,W,23,SW,SE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_JAMDO1,JAMESON LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Douglas,Moses Coulee,Central Regional Office,4,12,1.702E+13,,1/27/2009 16:39,47.68633208,-119.624337,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,25,N,25,E,1,SE,SE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_JOSPI1,JOSEPHINE LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Pierce,Kitsap,Southwest Regional Office,10,28,1.711E+13,,5/10/2007 0:52,47.15692632,-122.6828027,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,19,N,1,E,4,SE,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_JOYKI1,JOY LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,King,Snohomish,Northwest Regional Office,1,5,1.711E+13,,7/20/2012 0:00,47.69659223,-121.8699057,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,26,N,7,E,35,NE,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_JUMST1,JUMPOFF JOE LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Stevens,Colville,Eastern Regional Office,5,7,1.702E+13,,3/4/2008 16:36,48.13667775,-117.690957,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,31,N,41,E,31,SW,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_KAHFR1,KAHLOTUS LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Franklin,Esquatzel Coulee,Eastern Regional Office,4,9,1.702E+13,,9/2/2006 9:36,46.6453842,-118.5276317,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,13,N,34,E,3,NE,NE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_KAPPI1,KAPOWSIN LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Pierce,Puyallup-White,Southwest Regional Office,8,2,1.711E+13,,5/8/2008 10:38,46.98429319,-122.2101944,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,17,N,5,E,5,SW,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_KATKI1,KATHLEEN LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,King,Cedar-Sammamish,Northwest Regional Office,8,5,1.711E+13,,6/5/2006 15:31,47.47803594,-122.0882163,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,23,N,6,E,18,SE,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_KENWH1,KENDALL LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Whatcom,Nooksack,Northwest Regional Office,1,42,1.711E+13,,11/1/2004 16:39,48.93506072,-122.1403158,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,40,N,5,E,27,NE,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_KETSN1,KETCHUM LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Snohomish,Lower Skagit-Samish,Northwest Regional Office,2,10,1.711E+13,,5/14/2008 8:46,48.28222449,-122.3451576,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,32,N,4,E,7,NE,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_KI_SN1,KI LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Snohomish,Stillaguamish,Northwest Regional Office,2,38,1.711E+13,,9/10/2009 23:38,48.15253828,-122.2649882,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,31,N,4,E,23,SW,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_KILKI2,KILLARNEY LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,King,Puyallup-White,Northwest Regional Office,9,30,1.711E+13,,5/10/2007 0:52,47.28643888,-122.291265,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,21,N,4,E,22,SW,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_KITKI1,KITSAP LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Kitsap,Kitsap,Northwest Regional Office,6,35,1.711E+13,,5/10/2007 0:48,47.57243589,-122.7051426,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,24,N,1,E,17,,,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_KIWKI1,KIWANIS POND,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Kittitas,Upper Yakima,Central Regional Office,8,13,1.703E+13,,6/27/2006 4:36,47.00428583,-120.4639182,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,18,N,19,E,33,SE,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_KLICL1,KLINELINE POND,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Clark,Salmon-Washougal,Southwest Regional Office,3,18,1.708E+13,,,45.7079148,-122.6561723,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,3,N,1,E,26,SW,SE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_KNULE1,KNUPPENBURG LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Lewis,Cowlitz,Southwest Regional Office,3,20,1.708E+13,,11/19/2004 16:59,46.6286776,-121.4179842,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,13,N,11,E,10,,,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_KRECO1,KRESS LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Cowlitz,Lewis,Southwest Regional Office,3,20,1.708E+13,,11/19/2004 2:23,46.04705506,-122.8509527,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,7,N,1,W,31,SE,NE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_L__OK1,L LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Okanogan,Sanpoil,Central Regional Office,4,7,1.702E+13,,7/13/2012 0:00,48.60448193,-119.1174091,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,36,N,30,E,19,SE,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:31
FWM_LACCL1,LACAMAS LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Clark,Salmon-Washougal,Southwest Regional Office,3,18,1.708E+13,,8/6/2006 13:31,45.6165669,-122.4252954,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,2,N,3,E,34,NW,SE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_LANKI1,LANGLOIS LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,King,Snohomish,Northwest Regional Office,1,5,1.711E+13,,11/4/2004 14:37,47.63708668,-121.8886457,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,25,N,7,E,22,NE,SE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_LAVKI1,LAVENDER LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Kittitas,Upper Yakima,Central Regional Office,8,13,1.703E+13,,6/27/2006 4:15,47.21910355,-121.1285943,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,20,N,14,E,20,NW,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_LAWTH1,LAWRENCE LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Thurston,Deschutes,Southwest Regional Office,3,20,1.711E+13,,7/13/2012 0:00,46.85204147,-122.5710221,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,16,N,2,E,21,SW,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_LEAOK1,LEADER LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Okanogan,Okanogan,Central Regional Office,4,12,1.702E+13,,4/22/2006 14:42,48.36035178,-119.6836944,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,33,N,25,E,15,NW,SE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_LEEYA1,LEECH LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Yakima,Naches,Central Regional Office,4,14,1.703E+13,,2/9/2006 12:50,46.64268957,-121.3873004,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,13,N,11,E,2,SE,NE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_LELJE1,LELAND LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Jefferson,Quilcence-Snow,Southwest Regional Office,6,24,1.711E+13,,8/16/2004 11:20,47.89508488,-122.8823302,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,28,N,2,W,25,NW,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_LENGR1,LENORE LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Grant,Grand Coulee,Eastern Regional Office,4,12,1.702E+13,,4/21/2006 15:55,47.48737487,-119.5173034,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,23,N,26,E,14,SE,,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_LEOKI1,LEOTA LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,King,Cedar-Sammamish,Northwest Regional Office,1,45,1.711E+13,,6/5/2006 15:20,47.75990227,-122.1218408,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,26,N,5,E,11,NE,NE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_LEOPE1,LEO LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Pend Oreille,Colville,Eastern Regional Office,5,7,1.702E+13,,9/11/2009 3:18,48.6478968,-117.4964532,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,36,N,42,E,3,SW,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_LIBSP1,LIBERTY LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Spokane,Middle Spokane,Eastern Regional Office,5,4,1.70103E+13,,5/26/2008 8:18,47.64515381,-117.0780555,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,25,N,45,E,23,SE,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
FWM_LIMMA1,LIMERICK LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Mason,Kennedy-Goldsborough,Southwest Regional Office,6,35,1.711E+13,,5/10/2007 0:50,47.2860686,-123.0454715,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,21,N,3,W,27,NE,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:41
